order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD_0000224,2,PROD_00161,SELL_0012,2024-02-12 14:48:38,286.42,44.09
ORD_0000225,1,PROD_00131,SELL_0005,2025-03-21 12:09:08,40.29,11.53
ORD_0000226,1,PROD_00025,SELL_0041,2024-02-20 16:27:49,167.67,22.73
ORD_0000227,1,PROD_00047,SELL_0015,2023-07-25 15:25:41,46.78,9.35
ORD_0000228,1,PROD_00079,SELL_0007,2023-10-07 13:20:43,113.0,26.22
ORD_0000229,1,PROD_00157,SELL_0021,2023-12-26 06:20:22,85.45,31.88
ORD_0000230,1,PROD_00102,SELL_0040,2023-06-06 14:02:59,318.61,39.09
ORD_0000231,1,PROD_00133,SELL_0027,2025-01-22 02:07:47,78.59,31.14
ORD_0000232,1,PROD_00068,SELL_0020,2023-12-22 22:51:07,343.59,39.25
ORD_0000233,1,PROD_00086,SELL_0021,2025-02-01 17:13:13,148.07,38.17
ORD_0000234,1,PROD_00145,SELL_0049,2024-12-21 21:01:24,107.48,21.68
ORD_0000235,1,PROD_00105,SELL_0030,2023-09-23 05:03:18,77.19,37.21
ORD_0000236,1,PROD_00181,SELL_0017,2024-02-06 21:17:42,117.06,31.48
ORD_0000237,1,PROD_00007,SELL_0021,2024-11-01 12:14:24,277.82,36.64
ORD_0000237,2,PROD_00144,SELL_0040,2024-11-01 12:14:24,453.85,36.9
ORD_0000238,1,PROD_00071,SELL_0021,2023-04-08 05:12:32,71.28,14.73
ORD_0000239,1,PROD_00185,SELL_0003,2024-07-03 09:21:31,425.23,43.08
ORD_0000240,1,PROD_00181,SELL_0039,2023-09-05 16:17:51,253.78,16.21
ORD_0000241,1,PROD_00026,SELL_0035,2024-07-26 08:14:09,28.19,18.71
ORD_0000242,1,PROD_00073,SELL_0048,2024-11-27 19:55:40,52.2,10.37
ORD_0000243,1,PROD_00199,SELL_0010,2024-03-18 09:58:38,260.37,37.97
ORD_0000244,1,PROD_00052,SELL_0021,2025-04-05 06:55:08,177.31,22.53
ORD_0000245,1,PROD_00170,SELL_0019,2025-03-06 04:41:59,93.0,26.24
ORD_0000246,1,PROD_00198,SELL_0045,2023-11-29 04:46:01,62.74,39.83
ORD_0000247,1,PROD_00093,SELL_0014,2024-04-01 23:59:52,227.7,22.83
ORD_0000247,2,PROD_00083,SELL_0022,2024-04-01 23:59:52,171.89,23.43
ORD_0000248,1,PROD_00181,SELL_0002,2023-07-12 00:48:39,144.33,29.14
ORD_0000249,1,PROD_00106,SELL_0004,2024-09-08 07:14:43,85.51,37.24
ORD_0000250,1,PROD_00132,SELL_0003,2024-11-02 11:11:54,76.62,27.63
ORD_0000251,1,PROD_00084,SELL_0037,2023-08-24 01:26:48,482.48,24.68
ORD_0000251,2,PROD_00163,SELL_0006,2023-08-26 01:26:48,19.4,8.02
ORD_0000252,1,PROD_00137,SELL_0006,2025-02-20 06:04:11,95.95,25.54
ORD_0000252,2,PROD_00120,SELL_0049,2025-02-16 06:04:11,190.81,44.72
ORD_0000253,1,PROD_00111,SELL_0048,2024-04-16 07:27:25,659.67,23.63
ORD_0000253,2,PROD_00167,SELL_0037,2024-04-17 07:27:25,248.04,12.27
ORD_0000254,1,PROD_00200,SELL_0028,2024-07-05 16:41:56,427.85,37.81
ORD_0000255,1,PROD_00076,SELL_0002,2024-04-14 01:56:15,26.75,38.13
ORD_0000256,1,PROD_00110,SELL_0038,2023-02-27 06:18:28,65.42,39.22
ORD_0000257,1,PROD_00137,SELL_0050,2024-03-14 09:39:58,239.72,31.62
ORD_0000257,2,PROD_00091,SELL_0037,2024-03-11 09:39:58,448.76,33.6
ORD_0000258,1,PROD_00038,SELL_0002,2024-06-02 03:11:49,18.72,12.26
ORD_0000259,1,PROD_00011,SELL_0005,2024-02-11 13:20:28,119.12,26.6
ORD_0000260,1,PROD_00059,SELL_0011,2023-09-19 10:44:41,102.14,13.07
ORD_0000260,2,PROD_00070,SELL_0050,2023-09-18 10:44:41,209.39,41.8
ORD_0000261,1,PROD_00113,SELL_0002,2024-12-29 14:40:23,124.79,42.92
ORD_0000262,1,PROD_00190,SELL_0029,2023-06-18 12:35:24,107.18,6.97
ORD_0000262,2,PROD_00051,SELL_0008,2023-06-15 12:35:24,118.7,20.22
ORD_0000263,1,PROD_00130,SELL_0008,2024-11-09 04:10:55,183.52,33.98
ORD_0000263,2,PROD_00194,SELL_0048,2024-11-12 04:10:55,20.72,42.63
ORD_0000263,3,PROD_00092,SELL_0013,2024-11-09 04:10:55,531.04,17.68
ORD_0000264,1,PROD_00130,SELL_0008,2024-10-08 05:07:57,78.37,15.21
ORD_0000264,2,PROD_00005,SELL_0026,2024-10-05 05:07:57,8.38,37.14
ORD_0000264,3,PROD_00091,SELL_0005,2024-10-08 05:07:57,192.99,17.4
ORD_0000265,1,PROD_00167,SELL_0006,2025-03-01 08:00:29,227.97,44.99
ORD_0000265,2,PROD_00165,SELL_0002,2025-02-26 08:00:29,205.39,40.04
ORD_0000265,3,PROD_00187,SELL_0010,2025-02-25 08:00:29,203.02,17.93
ORD_0000266,1,PROD_00003,SELL_0045,2023-08-16 18:42:30,55.83,11.23
ORD_0000267,1,PROD_00016,SELL_0048,2023-01-14 07:56:35,49.72,13.39
ORD_0000267,2,PROD_00076,SELL_0011,2023-01-12 07:56:35,127.22,21.6
ORD_0000268,1,PROD_00133,SELL_0043,2023-03-01 20:22:02,77.4,34.68
ORD_0000269,1,PROD_00029,SELL_0014,2023-12-10 02:03:06,278.5,6.2
ORD_0000270,1,PROD_00096,SELL_0021,2024-12-19 19:36:50,456.31,15.61
ORD_0000271,1,PROD_00085,SELL_0048,2023-02-09 02:49:19,9.48,23.82
ORD_0000271,2,PROD_00105,SELL_0039,2023-02-13 02:49:19,18.83,20.08
ORD_0000272,1,PROD_00041,SELL_0015,2023-10-29 15:08:07,67.04,18.95
ORD_0000273,1,PROD_00017,SELL_0027,2024-06-27 06:44:13,41.42,24.03
ORD_0000274,1,PROD_00155,SELL_0031,2025-01-16 22:38:59,327.58,5.03
ORD_0000275,1,PROD_00066,SELL_0024,2024-06-28 18:39:22,14.67,31.25
ORD_0000275,2,PROD_00172,SELL_0048,2024-06-28 18:39:22,221.99,24.11
ORD_0000276,1,PROD_00057,SELL_0010,2023-07-07 19:14:45,82.06,37.22
ORD_0000277,1,PROD_00191,SELL_0040,2023-01-27 14:40:50,93.08,21.15
ORD_0000278,1,PROD_00065,SELL_0022,2023-12-15 11:35:51,45.08,31.37
ORD_0000279,1,PROD_00172,SELL_0018,2025-03-23 02:19:19,187.47,25.68
ORD_0000279,2,PROD_00084,SELL_0038,2025-03-27 02:19:19,276.33,31.45
ORD_0000279,3,PROD_00009,SELL_0041,2025-03-22 02:19:19,379.01,36.99
ORD_0000280,1,PROD_00047,SELL_0016,2024-08-08 19:01:53,12.72,30.39
ORD_0000280,2,PROD_00102,SELL_0031,2024-08-09 19:01:53,142.56,27.88
ORD_0000281,1,PROD_00148,SELL_0030,2024-05-06 01:41:08,66.79,44.71
ORD_0000282,1,PROD_00113,SELL_0050,2025-03-19 13:59:47,120.72,16.17
ORD_0000283,1,PROD_00087,SELL_0022,2024-11-30 10:35:34,149.54,12.45
ORD_0000283,2,PROD_00198,SELL_0043,2024-11-29 10:35:34,46.17,31.53
ORD_0000283,3,PROD_00196,SELL_0024,2024-11-30 10:35:34,108.62,7.52
ORD_0000284,1,PROD_00140,SELL_0030,2023-06-04 08:53:01,80.59,14.09
ORD_0000285,1,PROD_00183,SELL_0020,2023-06-24 18:38:24,224.61,39.93
ORD_0000286,1,PROD_00022,SELL_0012,2024-03-04 02:31:56,581.12,43.87
ORD_0000287,1,PROD_00131,SELL_0015,2023-11-08 05:07:23,19.62,38.6
ORD_0000287,2,PROD_00051,SELL_0039,2023-11-09 05:07:23,372.04,19.16
ORD_0000288,1,PROD_00136,SELL_0024,2024-06-02 04:12:21,109.76,37.01
ORD_0000289,1,PROD_00136,SELL_0044,2023-12-05 04:49:55,41.68,11.35
ORD_0000290,1,PROD_00159,SELL_0046,2024-02-04 22:55:33,21.97,42.23
ORD_0000291,1,PROD_00157,SELL_0004,2024-09-05 02:21:29,157.05,13.09
ORD_0000292,1,PROD_00134,SELL_0030,2023-08-07 10:12:12,175.38,40.75
ORD_0000293,1,PROD_00077,SELL_0036,2023-05-08 08:09:10,10.05,15.05
ORD_0000294,1,PROD_00188,SELL_0004,2024-07-21 10:17:09,252.98,43.37
ORD_0000295,1,PROD_00124,SELL_0016,2023-03-19 09:39:57,290.52,35.58
ORD_0000296,1,PROD_00166,SELL_0016,2023-04-23 12:03:05,274.65,28.66
ORD_0000296,2,PROD_00019,SELL_0009,2023-04-24 12:03:05,166.73,42.96
ORD_0000297,1,PROD_00190,SELL_0014,2024-12-12 22:28:39,246.79,31.89
ORD_0000298,1,PROD_00071,SELL_0008,2025-02-18 14:36:08,385.08,5.43
ORD_0000299,1,PROD_00027,SELL_0015,2023-11-21 21:41:45,315.51,28.94
ORD_0000300,1,PROD_00032,SELL_0010,2024-01-10 12:11:44,45.59,29.4
ORD_0000301,1,PROD_00194,SELL_0018,2023-02-02 02:30:07,73.29,18.66
ORD_0000301,2,PROD_00098,SELL_0041,2023-02-05 02:30:07,153.27,15.22
ORD_0000302,1,PROD_00044,SELL_0032,2024-06-08 03:25:52,132.67,32.66
ORD_0000303,1,PROD_00027,SELL_0039,2023-03-18 09:34:29,62.77,34.27
ORD_0000304,1,PROD_00171,SELL_0028,2023-03-14 10:13:52,207.92,33.06
ORD_0000305,1,PROD_00027,SELL_0047,2023-12-24 17:44:15,350.11,16.21
ORD_0000306,1,PROD_00065,SELL_0043,2024-09-02 19:29:20,131.65,18.15
ORD_0000307,1,PROD_00022,SELL_0032,2024-02-23 02:38:06,47.24,33.52
ORD_0000307,2,PROD_00150,SELL_0043,2024-02-24 02:38:06,161.12,28.64
ORD_0000307,3,PROD_00027,SELL_0032,2024-02-26 02:38:06,399.0,38.05
ORD_0000308,1,PROD_00145,SELL_0043,2023-08-16 04:56:37,103.32,25.76
ORD_0000309,1,PROD_00028,SELL_0007,2024-04-14 17:18:24,187.34,36.74
ORD_0000310,1,PROD_00196,SELL_0046,2025-03-30 21:19:58,55.34,28.2
ORD_0000311,1,PROD_00101,SELL_0042,2023-01-14 19:32:25,442.24,6.59
ORD_0000312,1,PROD_00147,SELL_0026,2024-12-28 17:52:22,262.44,6.49
ORD_0000312,2,PROD_00191,SELL_0002,2024-12-24 17:52:22,475.47,31.76
ORD_0000313,1,PROD_00007,SELL_0019,2024-12-25 18:25:40,515.5,18.16
ORD_0000314,1,PROD_00187,SELL_0023,2024-05-08 04:12:35,150.57,40.64
ORD_0000314,2,PROD_00089,SELL_0018,2024-05-06 04:12:35,76.95,43.62
ORD_0000315,1,PROD_00084,SELL_0017,2023-10-26 21:08:08,296.59,44.64
ORD_0000315,2,PROD_00054,SELL_0042,2023-10-27 21:08:08,176.37,39.54
ORD_0000316,1,PROD_00193,SELL_0032,2023-05-22 02:08:41,120.85,37.62
ORD_0000316,2,PROD_00086,SELL_0015,2023-05-24 02:08:41,76.84,26.53
ORD_0000317,1,PROD_00026,SELL_0026,2023-07-08 14:32:27,229.83,8.62
ORD_0000317,2,PROD_00160,SELL_0025,2023-07-07 14:32:27,412.84,12.45
ORD_0000318,1,PROD_00182,SELL_0029,2024-08-18 15:54:46,95.1,18.48
ORD_0000319,1,PROD_00044,SELL_0038,2024-07-17 18:23:02,55.19,9.46
ORD_0000319,2,PROD_00130,SELL_0049,2024-07-19 18:23:02,143.04,27.42
ORD_0000320,1,PROD_00102,SELL_0006,2025-01-19 23:33:54,255.02,8.04
ORD_0000321,1,PROD_00170,SELL_0046,2024-09-20 02:15:30,133.3,15.53
ORD_0000321,2,PROD_00137,SELL_0025,2024-09-18 02:15:30,189.82,10.32
ORD_0000322,1,PROD_00189,SELL_0019,2024-09-25 01:57:21,164.77,40.5
ORD_0000322,2,PROD_00146,SELL_0015,2024-09-24 01:57:21,194.44,17.95
ORD_0000323,1,PROD_00063,SELL_0018,2024-04-27 18:46:21,198.58,31.7
ORD_0000323,2,PROD_00127,SELL_0015,2024-04-28 18:46:21,21.84,32.8
ORD_0000324,1,PROD_00113,SELL_0001,2023-11-12 23:50:36,528.88,13.64
ORD_0000324,2,PROD_00063,SELL_0031,2023-11-13 23:50:36,338.14,39.3
ORD_0000325,1,PROD_00142,SELL_0012,2024-08-15 01:42:18,59.92,12.69
ORD_0000326,1,PROD_00161,SELL_0025,2025-03-20 08:16:08,362.26,41.09
ORD_0000327,1,PROD_00094,SELL_0024,2023-04-29 19:11:58,244.96,15.54
ORD_0000328,1,PROD_00061,SELL_0045,2023-07-08 16:55:02,148.46,19.28
ORD_0000328,2,PROD_00083,SELL_0016,2023-07-11 16:55:02,303.08,44.45
ORD_0000328,3,PROD_00149,SELL_0033,2023-07-12 16:55:02,14.66,44.24
ORD_0000329,1,PROD_00081,SELL_0015,2025-04-28 04:53:31,12.86,38.05
ORD_0000330,1,PROD_00180,SELL_0015,2024-08-19 23:53:22,202.37,27.16
ORD_0000331,1,PROD_00014,SELL_0038,2024-04-25 12:30:19,39.52,22.51
ORD_0000332,1,PROD_00044,SELL_0042,2023-09-28 04:33:55,13.1,22.94
ORD_0000333,1,PROD_00123,SELL_0044,2023-11-24 16:43:02,218.88,10.92
ORD_0000333,2,PROD_00017,SELL_0017,2023-11-27 16:43:02,239.36,16.04
ORD_0000334,1,PROD_00154,SELL_0009,2024-11-03 08:21:17,255.59,33.17
ORD_0000335,1,PROD_00116,SELL_0020,2024-02-09 14:49:43,234.13,32.89
ORD_0000336,1,PROD_00131,SELL_0035,2023-07-11 10:35:00,75.97,10.77
ORD_0000337,1,PROD_00002,SELL_0049,2023-04-15 16:06:43,243.16,7.12
ORD_0000338,1,PROD_00199,SELL_0034,2023-03-05 19:42:57,342.41,29.55
ORD_0000339,1,PROD_00188,SELL_0050,2024-12-29 03:05:54,93.96,44.19
ORD_0000339,2,PROD_00047,SELL_0047,2024-12-28 03:05:54,15.6,42.15
ORD_0000340,1,PROD_00025,SELL_0044,2023-07-13 08:18:29,171.11,27.96
ORD_0000341,1,PROD_00098,SELL_0022,2023-10-14 13:44:57,129.91,10.54
ORD_0000341,2,PROD_00025,SELL_0028,2023-10-15 13:44:57,66.35,12.1
ORD_0000342,1,PROD_00048,SELL_0023,2023-03-12 12:24:21,76.22,13.02
ORD_0000343,1,PROD_00087,SELL_0017,2023-03-15 15:59:12,73.24,8.76
ORD_0000344,1,PROD_00016,SELL_0024,2024-09-22 20:06:58,78.65,7.37
ORD_0000344,2,PROD_00044,SELL_0001,2024-09-22 20:06:58,10.24,44.41
ORD_0000345,1,PROD_00079,SELL_0037,2023-03-18 18:46:16,32.6,41.21
ORD_0000346,1,PROD_00045,SELL_0012,2024-02-10 08:09:44,110.47,29.83
ORD_0000346,2,PROD_00056,SELL_0044,2024-02-07 08:09:44,244.31,8.88
ORD_0000347,1,PROD_00147,SELL_0050,2024-06-14 22:49:31,73.66,22.63
ORD_0000348,1,PROD_00114,SELL_0035,2024-08-05 17:59:22,34.56,6.55
ORD_0000349,1,PROD_00080,SELL_0044,2024-10-27 02:23:34,656.15,9.31
ORD_0000349,2,PROD_00152,SELL_0032,2024-10-27 02:23:34,429.24,41.01
ORD_0000350,1,PROD_00157,SELL_0043,2024-07-27 01:24:42,323.2,42.51
ORD_0000351,1,PROD_00115,SELL_0005,2024-12-10 11:31:05,756.89,31.75
ORD_0000351,2,PROD_00064,SELL_0032,2024-12-09 11:31:05,79.48,14.58
ORD_0000352,1,PROD_00011,SELL_0031,2024-05-22 12:04:50,60.16,41.66
ORD_0000352,2,PROD_00182,SELL_0034,2024-05-17 12:04:50,139.51,28.65
ORD_0000353,1,PROD_00083,SELL_0045,2025-04-17 14:01:02,320.48,27.52
ORD_0000354,1,PROD_00194,SELL_0021,2024-06-22 14:43:55,45.98,13.04
ORD_0000355,1,PROD_00051,SELL_0026,2023-03-20 01:47:09,160.62,30.05
ORD_0000356,1,PROD_00126,SELL_0036,2024-10-31 04:00:11,13.34,9.17
ORD_0000357,1,PROD_00079,SELL_0019,2024-09-24 05:53:37,161.84,36.45
ORD_0000358,1,PROD_00136,SELL_0006,2023-03-10 06:27:21,167.94,12.52
ORD_0000359,1,PROD_00192,SELL_0042,2024-12-05 18:34:08,181.05,26.71
ORD_0000359,2,PROD_00190,SELL_0020,2024-12-06 18:34:08,47.74,6.12
ORD_0000360,1,PROD_00138,SELL_0028,2023-05-11 08:09:48,70.38,38.02
ORD_0000361,1,PROD_00046,SELL_0003,2024-03-28 07:59:37,98.94,32.25
ORD_0000362,1,PROD_00048,SELL_0005,2023-01-14 00:11:59,224.7,33.5
ORD_0000363,1,PROD_00053,SELL_0003,2024-12-16 15:44:08,109.24,29.52
ORD_0000364,1,PROD_00177,SELL_0016,2024-12-16 01:38:11,119.57,16.62
ORD_0000365,1,PROD_00085,SELL_0015,2025-03-16 09:22:26,59.19,44.48
ORD_0000365,2,PROD_00103,SELL_0016,2025-03-18 09:22:26,10.33,10.67
ORD_0000366,1,PROD_00109,SELL_0041,2024-01-10 17:32:14,56.03,33.41
ORD_0000367,1,PROD_00168,SELL_0045,2023-07-20 03:50:09,373.58,15.9
ORD_0000368,1,PROD_00106,SELL_0013,2024-10-27 11:18:13,77.23,38.71
ORD_0000369,1,PROD_00003,SELL_0045,2023-04-22 23:03:59,195.43,20.82
ORD_0000370,1,PROD_00177,SELL_0008,2024-04-03 18:37:20,201.69,30.5
ORD_0000371,1,PROD_00126,SELL_0011,2023-04-30 10:14:06,19.31,26.48
ORD_0000371,2,PROD_00066,SELL_0045,2023-04-28 10:14:06,57.68,33.6
ORD_0000371,3,PROD_00073,SELL_0037,2023-04-27 10:14:06,194.65,16.39
ORD_0000372,1,PROD_00031,SELL_0013,2024-05-13 01:56:27,209.55,40.42
ORD_0000373,1,PROD_00128,SELL_0003,2024-02-06 11:08:29,20.06,25.73
ORD_0000374,1,PROD_00029,SELL_0012,2024-12-11 18:03:17,91.6,38.32
ORD_0000375,1,PROD_00018,SELL_0029,2023-07-02 10:14:56,23.13,29.61
ORD_0000375,2,PROD_00037,SELL_0043,2023-07-01 10:14:56,118.88,35.77
ORD_0000376,1,PROD_00049,SELL_0003,2023-08-30 02:26:54,470.39,34.0
ORD_0000376,2,PROD_00004,SELL_0017,2023-08-27 02:26:54,237.92,18.65
ORD_0000377,1,PROD_00052,SELL_0025,2024-04-21 08:00:46,272.44,7.26
ORD_0000378,1,PROD_00130,SELL_0013,2024-09-01 04:58:36,22.09,12.36
ORD_0000378,2,PROD_00169,SELL_0029,2024-08-30 04:58:36,585.31,6.01
ORD_0000378,3,PROD_00063,SELL_0011,2024-08-31 04:58:36,216.56,16.51
ORD_0000379,1,PROD_00082,SELL_0027,2025-01-27 16:02:27,35.88,32.39
ORD_0000380,1,PROD_00159,SELL_0021,2023-01-17 22:46:26,59.04,33.96
ORD_0000381,1,PROD_00027,SELL_0001,2023-04-09 00:30:42,283.2,5.24
ORD_0000382,1,PROD_00100,SELL_0015,2024-04-17 14:49:08,47.97,9.79
ORD_0000383,1,PROD_00140,SELL_0031,2024-12-27 20:00:55,55.48,30.95
ORD_0000384,1,PROD_00073,SELL_0048,2024-09-22 17:36:50,244.68,20.47
ORD_0000385,1,PROD_00157,SELL_0041,2023-12-15 23:59:03,98.76,44.21
ORD_0000386,1,PROD_00040,SELL_0015,2024-01-13 14:39:02,238.03,40.18
ORD_0000387,1,PROD_00188,SELL_0017,2024-12-30 06:08:21,86.25,43.69
ORD_0000388,1,PROD_00006,SELL_0003,2025-02-06 07:20:22,86.24,16.99
ORD_0000389,1,PROD_00139,SELL_0009,2023-03-13 11:22:28,516.94,44.5
ORD_0000390,1,PROD_00104,SELL_0047,2023-11-01 14:39:23,180.03,21.71
ORD_0000391,1,PROD_00100,SELL_0043,2024-04-18 02:05:25,32.1,18.51
ORD_0000392,1,PROD_00136,SELL_0013,2023-06-10 06:33:40,49.12,13.68
ORD_0000393,1,PROD_00187,SELL_0030,2023-12-28 13:28:47,206.31,29.76
ORD_0000394,1,PROD_00105,SELL_0026,2024-06-19 20:21:26,81.22,17.28
ORD_0000394,2,PROD_00121,SELL_0020,2024-06-22 20:21:26,13.65,31.09
ORD_0000395,1,PROD_00052,SELL_0011,2024-11-19 22:33:53,80.81,27.07
ORD_0000396,1,PROD_00133,SELL_0002,2025-03-26 08:14:30,37.38,42.73
ORD_0000397,1,PROD_00146,SELL_0048,2024-01-04 09:29:10,136.73,15.93
ORD_0000398,1,PROD_00040,SELL_0013,2024-12-29 22:57:42,327.79,28.0
ORD_0000399,1,PROD_00120,SELL_0049,2024-08-16 04:28:16,88.8,34.54
ORD_0000400,1,PROD_00196,SELL_0003,2024-01-24 14:34:10,126.34,34.41
ORD_0000401,1,PROD_00017,SELL_0004,2024-05-30 04:29:59,35.15,5.35
ORD_0000402,1,PROD_00081,SELL_0048,2023-10-27 18:42:09,74.87,19.27
ORD_0000402,2,PROD_00055,SELL_0040,2023-10-28 18:42:09,232.6,7.64
ORD_0000403,1,PROD_00115,SELL_0019,2023-04-30 23:30:57,395.82,33.14
ORD_0000404,1,PROD_00144,SELL_0011,2023-08-19 14:22:05,129.49,40.22
ORD_0000405,1,PROD_00159,SELL_0041,2023-08-21 08:12:01,35.73,27.47
ORD_0000406,1,PROD_00072,SELL_0008,2023-07-26 15:20:38,128.84,41.15
ORD_0000407,1,PROD_00114,SELL_0025,2024-02-17 04:45:54,66.59,6.58
ORD_0000407,2,PROD_00098,SELL_0038,2024-02-19 04:45:54,93.69,35.69
ORD_0000407,3,PROD_00093,SELL_0012,2024-02-17 04:45:54,233.77,28.4
ORD_0000408,1,PROD_00126,SELL_0022,2024-07-30 02:13:46,142.52,27.67
ORD_0000408,2,PROD_00095,SELL_0020,2024-08-04 02:13:46,11.58,10.4
ORD_0000409,1,PROD_00039,SELL_0043,2023-06-20 23:57:27,62.17,42.4
ORD_0000410,1,PROD_00083,SELL_0006,2023-08-05 09:30:55,112.94,36.71
ORD_0000410,2,PROD_00155,SELL_0040,2023-08-07 09:30:55,393.76,24.79
ORD_0000410,3,PROD_00107,SELL_0017,2023-08-04 09:30:55,347.22,19.61
ORD_0000411,1,PROD_00134,SELL_0021,2024-08-30 12:05:00,164.21,5.94
ORD_0000412,1,PROD_00062,SELL_0028,2023-05-25 06:11:53,286.2,15.52
ORD_0000413,1,PROD_00192,SELL_0043,2025-04-28 09:53:37,199.07,31.27
ORD_0000414,1,PROD_00009,SELL_0040,2023-11-06 20:53:40,82.71,44.13
ORD_0000415,1,PROD_00005,SELL_0031,2024-05-23 22:41:15,23.74,12.99
ORD_0000415,2,PROD_00100,SELL_0045,2024-05-23 22:41:15,9.87,31.88
ORD_0000416,1,PROD_00132,SELL_0027,2024-01-13 18:30:36,155.85,36.36
ORD_0000417,1,PROD_00089,SELL_0032,2024-06-12 23:36:01,146.63,27.1
ORD_0000418,1,PROD_00116,SELL_0043,2023-06-21 01:17:23,645.17,8.39
ORD_0000419,1,PROD_00030,SELL_0049,2023-10-28 16:40:59,28.74,10.14
ORD_0000419,2,PROD_00063,SELL_0010,2023-11-01 16:40:59,39.93,19.94
ORD_0000420,1,PROD_00200,SELL_0047,2023-11-29 10:52:54,88.94,8.02
ORD_0000420,2,PROD_00189,SELL_0040,2023-11-29 10:52:54,163.33,39.81
ORD_0000421,1,PROD_00161,SELL_0041,2024-12-09 11:06:34,580.76,43.76
ORD_0000422,1,PROD_00028,SELL_0009,2024-05-14 13:21:58,193.46,7.25
ORD_0000422,2,PROD_00191,SELL_0046,2024-05-13 13:21:58,558.87,12.42
ORD_0000423,1,PROD_00176,SELL_0006,2023-07-17 17:39:44,54.28,7.0
ORD_0000424,1,PROD_00136,SELL_0046,2023-03-25 03:52:08,46.6,37.7
ORD_0000425,1,PROD_00048,SELL_0038,2025-04-18 14:56:38,125.26,34.26
ORD_0000426,1,PROD_00130,SELL_0013,2023-05-16 22:09:44,11.2,12.03
ORD_0000427,1,PROD_00139,SELL_0008,2024-03-18 22:48:50,362.24,12.57
ORD_0000428,1,PROD_00049,SELL_0015,2025-03-26 21:32:37,144.75,17.86
ORD_0000428,2,PROD_00102,SELL_0039,2025-03-28 21:32:37,261.41,28.69
ORD_0000429,1,PROD_00074,SELL_0023,2023-11-12 21:00:48,51.47,15.04
ORD_0000430,1,PROD_00002,SELL_0017,2023-12-30 00:05:09,168.89,43.73
ORD_0000431,1,PROD_00017,SELL_0047,2023-12-29 05:54:32,29.48,24.76
ORD_0000431,2,PROD_00159,SELL_0044,2024-01-03 05:54:32,61.67,22.2
ORD_0000432,1,PROD_00191,SELL_0050,2023-01-19 16:13:45,417.72,17.74
ORD_0000433,1,PROD_00156,SELL_0017,2025-02-18 17:00:46,138.86,7.64
ORD_0000434,1,PROD_00116,SELL_0024,2024-12-20 18:11:28,266.73,37.44
ORD_0000434,2,PROD_00077,SELL_0048,2024-12-18 18:11:28,116.88,17.54
ORD_0000435,1,PROD_00044,SELL_0030,2024-01-04 12:27:13,15.98,19.12
ORD_0000436,1,PROD_00104,SELL_0029,2024-06-19 04:31:48,196.18,40.96
ORD_0000437,1,PROD_00193,SELL_0009,2023-12-06 15:07:24,131.03,42.99
ORD_0000438,1,PROD_00162,SELL_0028,2024-02-29 09:54:27,16.2,19.63
ORD_0000439,1,PROD_00039,SELL_0007,2023-07-05 00:43:31,245.32,12.36
ORD_0000439,2,PROD_00101,SELL_0013,2023-07-05 00:43:31,304.48,15.84
ORD_0000439,3,PROD_00128,SELL_0036,2023-07-07 00:43:31,34.42,17.14
ORD_0000440,1,PROD_00125,SELL_0028,2024-02-12 12:44:37,250.59,24.97
ORD_0000441,1,PROD_00171,SELL_0005,2023-07-27 10:12:38,42.71,43.46
ORD_0000442,1,PROD_00156,SELL_0032,2023-10-10 20:25:22,64.97,14.41
ORD_0000442,2,PROD_00107,SELL_0041,2023-10-10 20:25:22,179.32,43.27
ORD_0000443,1,PROD_00080,SELL_0008,2023-10-19 04:49:29,486.74,22.16
ORD_0000444,1,PROD_00073,SELL_0045,2023-04-15 23:03:53,129.27,19.93
ORD_0000445,1,PROD_00122,SELL_0027,2024-09-14 21:20:09,53.36,22.88
ORD_0000446,1,PROD_00084,SELL_0021,2024-05-26 14:12:18,425.44,41.41
ORD_0000447,1,PROD_00122,SELL_0037,2023-12-22 17:34:01,321.12,27.2
ORD_0000447,2,PROD_00179,SELL_0021,2023-12-25 17:34:01,80.12,10.09
ORD_0000447,3,PROD_00147,SELL_0038,2023-12-24 17:34:01,292.06,14.16
ORD_0000448,1,PROD_00064,SELL_0002,2024-01-25 14:29:02,102.83,23.79
ORD_0000449,1,PROD_00025,SELL_0021,2024-03-19 04:19:45,78.38,10.93
ORD_0000450,1,PROD_00119,SELL_0047,2024-07-10 18:30:30,377.46,40.64
ORD_0000451,1,PROD_00100,SELL_0018,2023-10-04 15:37:24,48.43,36.65
ORD_0000452,1,PROD_00200,SELL_0041,2024-01-13 11:51:47,73.05,14.86
ORD_0000453,1,PROD_00159,SELL_0018,2024-03-18 11:22:26,41.19,10.84
ORD_0000454,1,PROD_00081,SELL_0042,2024-12-08 02:55:19,50.36,26.45
ORD_0000455,1,PROD_00153,SELL_0004,2023-02-15 14:42:55,189.42,16.82
ORD_0000455,2,PROD_00050,SELL_0016,2023-02-13 14:42:55,333.16,25.17
ORD_0000455,3,PROD_00109,SELL_0020,2023-02-12 14:42:55,57.55,39.11
ORD_0000456,1,PROD_00076,SELL_0049,2023-11-26 12:36:24,31.95,31.07
ORD_0000457,1,PROD_00120,SELL_0029,2024-11-29 06:21:31,237.22,44.72
